cliente_id,mes,transacciones,volumen,bultos,productos_unicos,marcas_unicas,mix_latas,mix_retornable,mix_premium,bultos_por_transaccion
683287,2023-07,3,1.06,12.0,7,6,9.46,90.54,5.0,4.0
683287,2023-08,3,1.15,10.33,3,2,2.47,97.53,0.0,3.44
683287,2023-09,3,1.29,12.25,6,3,4.41,95.59,0.0,4.08
683287,2023-10,4,1.32,12.5,5,3,4.31,95.69,0.0,3.13
683443,2023-08,1,0.03,1.0,1,1,100.0,0.0,0.0,1.0
684605,2023-03,1,1.39,12.0,8,5,39.76,60.24,8.42,12.0
684605,2023-07,1,0.36,3.0,1,1,0.0,100.0,0.0,3.0
684605,2023-08,1,0.36,3.0,1,1,0.0,100.0,0.0,3.0
684605,2023-09,1,0.6,5.0,2,2,0.0,100.0,0.0,5.0
685773,2022-11,1,0.42,17.0,1,1,100.0,0.0,0.0,17.0
685773,2023-01,1,0.24,10.0,4,4,100.0,0.0,30.47,10.0
685773,2023-04,1,0.16,3.0,2,2,23.97,76.03,0.0,3.0
685773,2023-05,1,0.24,2.0,2,2,0.0,100.0,0.0,2.0
685773,2023-06,3,0.41,16.0,6,5,100.0,0.0,20.93,5.33
685773,2023-07,2,0.46,8.0,6,6,100.0,0.0,51.02,4.0
685773,2023-08,4,0.98,23.0,10,6,62.73,32.91,11.62,5.75
685773,2023-09,4,0.97,20.0,9,5,42.12,57.88,0.0,5.0
685773,2023-10,1,0.11,4.0,3,3,100.0,0.0,0.0,4.0
708277,2022-11,6,2.64,22.0,3,3,0.0,100.0,0.0,3.67
708277,2022-12,6,2.42,24.0,5,4,5.86,94.14,2.34,4.0
708277,2023-01,6,2.3,20.0,5,5,1.07,98.93,1.07,3.33
708277,2023-02,4,2.16,18.0,2,2,0.0,100.0,0.0,4.5
708277,2023-03,8,3.08,28.0,7,7,2.46,97.54,0.92,3.5
708277,2023-04,5,1.94,17.0,4,4,1.27,98.73,1.27,3.4
708277,2023-05,3,2.25,20.25,4,4,2.53,97.47,1.34,6.75
708277,2023-06,8,2.1,19.0,4,3,2.71,97.29,0.0,2.38
708277,2023-07,7,1.68,14.0,3,3,0.0,100.0,0.0,2.0
708277,2023-08,6,1.44,12.0,3,3,0.0,100.0,0.0,2.0
708277,2023-09,4,1.08,9.0,2,2,0.0,100.0,0.0,2.25
708277,2023-10,6,1.28,12.17,5,3,4.45,95.55,0.0,2.03
709431,2022-11,2,1.67,24.0,8,6,69.07,26.2,16.58,12.0
709431,2022-12,2,1.26,11.83,7,6,34.12,59.59,15.59,5.92
709431,2023-01,3,1.47,17.0,8,5,62.07,29.85,19.4,5.67
709431,2023-02,2,1.42,17.0,8,5,40.89,59.11,8.26,8.5
709431,2023-03,2,1.29,24.0,7,5,50.29,46.4,16.74,12.0
709431,2023-04,1,0.5,8.0,4,4,28.27,71.73,0.0,8.0
709431,2023-05,1,0.71,9.0,5,4,19.93,50.57,29.5,9.0
709431,2023-06,2,1.14,16.0,8,5,29.9,70.1,15.25,8.0
709431,2023-07,2,0.55,8.0,5,3,15.58,80.8,3.62,4.0
709431,2023-08,3,1.13,15.0,8,6,32.78,63.7,24.0,5.0
709431,2023-09,4,1.55,21.0,9,6,32.91,67.09,1.83,5.25
709431,2023-10,3,1.78,19.0,12,8,25.53,72.07,1.6,6.33
713751,2022-11,4,12.35,131.0,29,12,76.49,9.4,15.95,32.75
713751,2022-12,5,24.29,267.0,30,12,79.9,10.93,26.08,53.4
713751,2023-01,5,12.08,131.0,28,12,85.77,4.01,28.46,26.2
713751,2023-02,5,6.44,71.0,25,12,78.99,11.7,30.08,14.2
713751,2023-03,4,8.2,89.0,32,11,68.32,14.62,28.08,22.25
713751,2023-04,4,5.91,65.0,19,10,74.6,10.31,29.82,16.25
713751,2023-05,5,11.06,115.0,31,11,63.87,26.4,30.9,23.0
713751,2023-06,4,5.23,56.0,24,10,70.64,18.29,29.82,14.0
713751,2023-07,4,7.89,82.0,24,9,77.89,11.21,37.02,20.5
713751,2023-08,5,10.86,116.0,26,9,77.27,15.48,15.48,23.2
713751,2023-09,5,4.84,53.0,15,9,48.14,42.24,24.1,10.6
713751,2023-10,5,11.87,113.0,32,12,83.1,10.08,23.15,22.6
715961,2022-11,3,1.77,15.0,4,2,25.6,74.4,0.0,5.0
715961,2022-12,5,8.7,78.0,9,5,24.0,73.07,5.13,15.6
715961,2023-01,6,7.28,62.0,5,3,15.93,84.07,0.34,10.33
715961,2023-02,3,3.26,29.0,6,3,22.65,77.35,0.87,9.67
715961,2023-03,6,5.3,46.0,6,5,9.39,90.61,0.46,7.67
715961,2023-04,4,4.21,36.0,5,3,8.68,91.32,0.58,9.0
715961,2023-05,5,2.87,24.0,3,2,3.95,96.05,0.0,4.8
715961,2023-06,3,1.19,10.0,3,2,19.13,80.87,0.0,3.33
715961,2023-07,5,1.79,15.0,4,2,12.7,87.3,0.0,3.0
715961,2023-08,4,2.29,20.0,4,3,16.12,83.88,0.0,5.0
715961,2023-09,6,1.56,13.17,2,1,21.82,78.18,0.0,2.19
715961,2023-10,3,1.11,9.33,3,1,20.51,79.49,0.0,3.11
716807,2022-11,3,1.92,27.0,9,7,24.95,75.05,1.68,9.0
716807,2022-12,3,3.18,29.0,7,5,9.57,90.43,0.0,9.67
716807,2023-01,4,1.13,17.0,8,7,36.21,63.79,15.26,4.25
716807,2023-02,4,1.81,19.0,5,5,7.21,92.79,0.0,4.75
716807,2023-03,3,1.56,13.0,3,3,0.0,100.0,0.0,4.33
716807,2023-04,4,1.14,15.0,6,5,16.05,83.95,0.0,3.75
716807,2023-05,4,2.25,22.0,6,5,14.78,85.22,0.0,5.5
716807,2023-06,3,2.13,24.0,10,6,26.68,73.32,5.34,8.0
716807,2023-07,4,1.72,19.0,9,7,23.14,76.86,8.26,4.75
716807,2023-08,3,1.44,14.0,6,4,7.87,83.19,3.04,4.67
716807,2023-09,4,1.56,13.0,3,3,0.0,100.0,0.0,3.25
716807,2023-10,5,2.42,24.0,9,6,5.86,94.14,0.0,4.8
716841,2022-12,2,3.7,31.0,2,2,2.66,97.34,0.0,15.5
716841,2023-01,2,1.05,12.0,3,3,8.81,91.19,7.01,6.0
716841,2023-02,2,0.67,14.0,7,6,39.82,60.18,4.24,7.0
716841,2023-03,3,5.4,49.0,8,5,6.59,93.41,0.0,16.33
716841,2023-04,3,4.53,38.0,5,4,10.01,89.99,0.0,12.67
716841,2023-06,2,1.67,14.0,5,4,6.78,93.22,0.0,7.0
716841,2023-07,1,3.53,36.0,6,4,22.78,77.22,0.8,36.0
716841,2023-08,3,4.83,44.0,7,4,69.31,29.8,0.0,14.67
716841,2023-09,2,1.08,13.0,4,2,2.28,77.95,0.0,6.5
716841,2023-10,3,2.06,18.0,4,3,12.43,87.57,1.38,6.0
716861,2022-11,1,0.24,2.0,1,1,0.0,100.0,0.0,2.0
716861,2022-12,1,0.2,2.0,2,2,58.18,41.82,0.0,2.0
716861,2023-02,1,0.16,4.0,3,2,49.93,50.07,0.0,4.0
716861,2023-03,1,0.08,3.0,2,2,100.0,0.0,0.0,3.0
716861,2023-05,1,0.11,4.0,1,1,100.0,0.0,0.0,4.0
716861,2023-06,1,0.18,4.0,3,3,31.16,44.8,24.04,4.0
716861,2023-07,4,3.85,36.0,14,8,80.26,19.74,14.04,9.0
716861,2023-08,1,0.16,2.0,1,1,0.0,100.0,0.0,2.0
716861,2023-09,1,0.08,1.0,1,1,0.0,100.0,0.0,1.0
716915,2022-11,2,1.87,17.0,7,4,55.06,44.94,10.53,8.5
716915,2022-12,2,8.83,91.0,16,5,24.22,74.88,4.19,45.5
716915,2023-01,3,2.23,19.0,5,4,24.75,75.25,0.0,6.33
716915,2023-02,2,0.21,4.0,2,1,41.5,58.5,0.0,2.0
716915,2023-03,1,7.13,60.0,7,5,17.52,82.48,1.64,60.0
716915,2023-04,3,3.82,37.0,7,5,56.5,43.5,11.89,12.33
716915,2023-05,1,1.13,11.0,5,4,0.0,100.0,10.64,11.0
716915,2023-06,2,2.19,26.0,7,6,5.18,94.82,0.0,13.0
716915,2023-07,3,8.12,74.0,9,6,8.02,90.93,5.22,24.67
716915,2023-08,3,2.7,30.0,8,6,8.4,91.6,4.2,10.0
716915,2023-09,2,4.14,39.33,11,5,0.0,100.0,0.0,19.67
716915,2023-10,1,2.27,20.0,2,1,100.0,0.0,0.0,20.0
716985,2022-11,1,0.57,8.0,3,2,37.05,62.95,0.0,8.0
716985,2022-12,1,1.26,14.0,5,4,33.34,66.66,1.95,14.0
716985,2023-01,1,0.48,6.0,3,2,0.0,74.26,25.74,6.0
716985,2023-02,2,0.6,5.0,1,1,0.0,100.0,0.0,2.5
716985,2023-03,3,0.95,8.0,3,2,23.97,76.03,0.0,2.67
716985,2023-05,3,1.41,14.0,4,2,0.0,91.13,8.87,4.67
716985,2023-07,2,0.95,13.0,6,4,23.85,63.04,19.07,6.5
716985,2023-08,1,0.36,3.0,1,1,0.0,100.0,0.0,3.0
716985,2023-09,4,1.36,13.0,5,4,29.27,70.73,4.18,3.25
716985,2023-10,2,1.56,13.0,1,1,0.0,100.0,0.0,6.5
717789,2022-11,5,3.69,36.0,13,8,28.32,63.77,13.09,7.2
717789,2022-12,6,4.99,59.0,20,9,35.76,59.24,10.75,9.83
717789,2023-01,8,3.0,34.0,12,8,29.13,63.98,6.42,4.25
717789,2023-02,7,2.27,28.0,18,10,38.05,54.7,16.17,4.0
717789,2023-03,7,3.06,31.0,12,8,20.3,79.7,11.37,4.43
717789,2023-04,6,2.39,21.0,7,5,17.64,75.23,0.0,3.5
717789,2023-05,5,2.96,33.0,13,8,20.14,78.42,5.39,6.6
717789,2023-06,7,3.43,39.0,15,8,28.73,65.24,12.53,5.57
717789,2023-07,7,2.04,39.0,19,7,48.77,49.15,13.53,5.57
717789,2023-08,8,2.43,33.0,10,6,27.69,72.31,11.5,4.13
717789,2023-09,7,2.14,29.0,13,7,28.97,71.03,0.0,4.14
717789,2023-10,6,2.78,40.0,8,6,22.42,77.58,1.02,6.67
718643,2022-11,4,0.99,9.0,6,5,2.87,97.13,0.0,2.25
718643,2022-12,4,1.01,10.0,4,3,5.6,94.4,11.54,2.5
718643,2023-01,6,1.0,9.0,4,4,0.0,95.75,4.25,1.5
718643,2023-02,4,0.84,7.0,5,5,0.0,100.0,13.98,1.75
718643,2023-03,4,0.41,5.0,3,3,12.02,87.98,0.0,1.25
718643,2023-04,4,0.61,9.0,8,6,21.97,78.03,27.8,2.25
718643,2023-05,3,0.63,6.0,4,3,4.52,95.48,0.0,2.0
718643,2023-06,2,0.36,3.0,3,3,0.0,100.0,0.0,1.5
718643,2023-07,2,0.24,2.0,1,1,0.0,100.0,0.0,1.0
718643,2023-08,4,0.68,8.0,6,4,29.4,70.6,17.32,2.0
718643,2023-09,5,0.6,5.0,3,3,0.0,100.0,0.0,1.0
718643,2023-10,2,0.51,5.0,5,4,5.58,94.42,0.0,2.5
719411,2022-11,1,1.8,15.0,1,1,0.0,100.0,0.0,15.0
719411,2022-12,1,1.8,15.0,1,1,0.0,100.0,0.0,15.0
719411,2023-02,4,1.58,17.0,4,3,0.0,83.78,0.0,4.25
719411,2023-03,4,3.96,33.0,2,2,0.0,100.0,0.0,8.25
719411,2023-04,1,2.4,20.0,1,1,0.0,100.0,0.0,20.0
719411,2023-05,1,2.16,18.0,2,2,0.0,100.0,0.0,18.0
719411,2023-07,2,4.2,35.0,1,1,0.0,100.0,0.0,17.5
719411,2023-09,2,2.62,21.83,2,2,0.0,100.0,0.0,10.92
719411,2023-10,1,2.09,18.0,6,4,59.78,40.22,0.0,18.0
720757,2022-11,2,0.81,25.0,11,6,100.0,0.0,69.83,12.5
720757,2023-01,1,0.56,19.0,6,2,100.0,0.0,100.0,19.0
720757,2023-03,1,0.02,1.0,1,1,100.0,0.0,0.0,1.0
720757,2023-04,1,0.37,6.0,4,1,100.0,0.0,100.0,6.0
720757,2023-09,1,0.03,1.0,1,1,100.0,0.0,0.0,1.0
720757,2023-10,1,0.09,3.0,2,1,100.0,0.0,0.0,3.0
726157,2022-11,1,14.04,117.0,1,1,0.0,100.0,0.0,117.0
726157,2022-12,5,53.94,451.0,5,5,0.11,99.89,0.05,90.2
726157,2023-01,3,27.62,231.0,2,2,0.09,99.91,0.09,77.0
726157,2023-02,2,6.38,54.0,3,3,0.39,99.61,0.0,27.0
726157,2023-03,5,63.43,532.0,6,4,1.62,98.38,0.0,106.4
726157,2023-04,2,10.56,88.0,2,2,0.0,100.0,0.0,44.0
726157,2023-05,1,1.04,9.0,4,4,65.42,34.58,0.0,9.0
726157,2023-06,1,0.16,3.0,3,2,28.79,71.21,88.48,3.0
726157,2023-07,2,9.02,75.17,1,1,0.0,100.0,0.0,37.58
726157,2023-08,1,1.62,16.46,3,2,59.87,40.13,0.0,16.46
726157,2023-10,1,0.58,5.67,2,2,0.0,96.59,3.41,5.67
727653,2022-11,5,1.94,23.0,8,6,74.8,25.2,32.72,4.6
727653,2022-12,4,0.63,7.0,5,4,49.01,44.26,74.22,1.75
727653,2023-01,1,0.76,9.0,3,3,0.0,32.38,67.62,9.0
727653,2023-02,2,0.28,3.0,3,3,41.02,58.98,0.0,1.5
727653,2023-03,1,0.08,1.0,1,1,0.0,100.0,0.0,1.0
727653,2023-04,1,3.27,29.0,6,3,41.17,58.83,3.01,29.0
727653,2023-05,2,0.32,3.0,3,2,0.0,100.0,36.72,1.5
727653,2023-08,1,0.11,1.0,1,1,100.0,0.0,0.0,1.0
727653,2023-09,1,0.24,3.0,2,2,0.0,100.0,0.0,3.0
727653,2023-10,2,0.33,4.0,3,3,0.0,100.0,0.0,2.0
728271,2022-11,4,4.98,49.0,17,8,36.74,59.84,10.97,12.25
728271,2022-12,3,6.8,66.0,12,7,29.92,70.08,9.99,22.0
728271,2023-01,5,7.72,74.0,11,6,26.57,72.32,8.68,14.8
728271,2023-02,3,5.43,57.0,13,7,36.79,63.21,10.44,19.0
728271,2023-03,3,5.2,51.0,7,5,18.76,79.6,8.38,17.0
728271,2023-04,1,1.52,13.0,3,3,7.47,86.92,5.61,13.0
728271,2023-05,4,6.34,62.0,14,7,29.38,69.28,1.34,15.5
728271,2023-06,1,2.01,17.0,4,2,28.27,71.73,0.0,17.0
728271,2023-07,2,5.66,51.0,10,4,24.08,75.92,0.0,25.5
728271,2023-08,3,4.64,54.0,13,6,11.61,74.35,26.49,18.0
728271,2023-09,2,4.03,42.0,7,4,42.95,57.05,3.52,21.0
729515,2022-11,7,49.78,579.42,56,13,58.35,24.53,25.71,82.77
729515,2022-12,7,45.25,538.38,59,13,65.49,19.14,23.19,76.91
729515,2023-01,8,27.92,313.88,42,10,71.16,17.27,17.74,39.23
729515,2023-02,8,36.81,377.58,41,12,67.55,23.03,11.2,47.2
729515,2023-03,7,24.87,257.0,39,13,65.58,21.97,23.86,36.71
729515,2023-04,4,22.55,239.0,40,12,52.37,32.19,18.8,59.75
729515,2023-05,5,27.84,306.75,50,13,45.01,37.09,21.49,61.35
729515,2023-06,4,20.17,205.5,40,11,58.99,26.44,14.54,51.38
729515,2023-07,5,15.78,171.88,44,13,60.25,19.02,22.14,34.38
729515,2023-08,7,23.07,244.33,48,14,64.0,22.61,27.77,34.9
729515,2023-09,9,25.53,268.58,55,13,56.29,25.27,27.17,29.84
729515,2023-10,7,19.34,203.92,40,12,67.74,12.61,31.82,29.13
730913,2022-11,1,0.2,2.0,2,2,0.0,100.0,58.91,2.0
730913,2022-12,3,1.04,10.0,8,6,0.0,100.0,11.21,3.33
730913,2023-01,4,1.12,12.0,9,9,6.93,93.07,4.73,3.0
730913,2023-02,1,0.12,1.0,1,1,0.0,100.0,0.0,1.0
730913,2023-03,1,0.28,3.0,3,3,0.0,100.0,41.76,3.0
730913,2023-04,2,0.37,7.0,6,6,35.89,64.11,6.57,3.5
730913,2023-05,3,0.38,4.0,3,3,6.4,93.6,6.4,1.33
730913,2023-06,3,0.27,8.0,6,5,69.87,30.13,0.0,2.67
730913,2023-07,3,0.48,11.0,8,7,49.63,50.37,5.96,3.67
730913,2023-08,3,0.56,8.0,7,6,20.45,79.55,0.0,2.67
730913,2023-09,1,0.17,6.0,6,5,100.0,0.0,31.82,6.0
730913,2023-10,2,0.35,6.0,4,3,32.11,67.89,0.0,3.0
731085,2022-11,4,0.72,6.0,2,2,0.0,100.0,0.0,1.5
731085,2022-12,3,0.52,5.0,4,3,0.0,100.0,0.0,1.67
731085,2023-01,1,0.23,5.0,4,3,46.89,53.11,10.89,5.0
731085,2023-02,2,0.27,5.0,4,2,24.73,75.27,0.0,2.5
731085,2023-03,1,0.12,1.0,1,1,0.0,100.0,0.0,1.0
731085,2023-04,2,0.36,3.08,3,2,63.59,36.41,0.0,1.54
731085,2023-05,2,0.2,2.0,2,2,0.0,100.0,0.0,1.0
731085,2023-06,1,0.12,1.0,1,1,0.0,100.0,0.0,1.0
731085,2023-07,1,0.15,2.0,2,1,19.13,80.87,0.0,2.0
731085,2023-08,1,0.12,1.0,1,1,0.0,100.0,0.0,1.0
731085,2023-09,1,0.18,3.0,2,1,32.11,67.89,0.0,3.0
731085,2023-10,1,0.2,2.0,2,1,0.0,100.0,0.0,2.0
732223,2022-12,1,1.63,20.0,2,2,0.0,100.0,0.0,20.0
732223,2023-01,2,1.58,14.0,2,2,1.55,98.45,1.55,7.0
732223,2023-02,1,1.22,11.0,2,2,1.55,98.45,0.0,11.0
732223,2023-04,2,1.59,14.0,3,3,1.79,98.21,1.79,7.0
732223,2023-06,1,0.08,3.0,3,3,100.0,0.0,37.5,3.0
732223,2023-07,3,8.69,74.0,6,4,30.99,69.01,10.1,24.67
732223,2023-08,2,3.18,28.0,1,1,100.0,0.0,0.0,14.0
732223,2023-09,6,7.24,67.0,9,7,34.7,65.3,0.73,11.17
732223,2023-10,4,11.6,128.0,6,4,0.0,91.15,4.44,32.0
732439,2022-11,6,13.77,171.0,47,11,45.45,35.09,28.41,28.5
732439,2022-12,8,18.15,224.0,51,13,61.39,23.33,24.66,28.0
732439,2023-01,9,10.19,126.0,37,11,52.8,42.2,14.81,14.0
732439,2023-02,7,9.18,107.0,40,12,51.56,30.35,36.15,15.29
732439,2023-03,8,12.23,133.0,50,14,60.19,25.5,31.63,16.63
732439,2023-04,8,7.19,73.67,37,10,41.3,44.33,34.53,9.21
732439,2023-05,6,7.87,91.33,36,11,32.91,35.12,33.53,15.22
732439,2023-06,8,12.26,130.0,58,15,47.43,40.59,39.02,16.25
732439,2023-07,9,8.72,97.0,37,10,43.47,32.06,28.99,10.78
732439,2023-08,7,8.98,98.0,41,13,50.24,35.44,39.59,14.0
732439,2023-09,7,5.59,62.0,36,12,50.39,42.93,32.42,8.86
732439,2023-10,7,13.49,148.0,52,12,53.3,31.29,34.67,21.14
732441,2022-11,5,10.5,137.0,41,14,69.49,16.18,33.03,27.4
732441,2022-12,8,11.87,138.0,43,12,70.2,18.42,21.29,17.25
732441,2023-01,8,9.48,103.0,32,12,78.82,14.4,18.42,12.88
732441,2023-02,6,7.35,81.0,28,10,69.36,17.48,17.67,13.5
732441,2023-03,9,8.75,109.0,43,13,66.29,21.15,25.21,12.11
732441,2023-04,5,3.48,41.58,24,10,52.26,19.62,34.75,8.32
732441,2023-05,6,6.69,71.79,32,11,56.95,23.42,19.97,11.97
732441,2023-06,8,6.0,65.92,29,11,60.27,16.75,27.41,8.24
732441,2023-07,5,2.5,31.0,22,10,49.43,35.22,30.39,6.2
732441,2023-08,7,16.99,188.0,58,15,62.66,19.29,38.31,26.86
732441,2023-09,6,9.31,104.71,34,11,67.71,16.88,40.63,17.45
732441,2023-10,8,11.23,161.42,54,15,53.64,27.05,44.22,20.18
732443,2022-11,6,27.83,285.75,44,10,10.91,75.6,45.49,47.63
732443,2022-12,9,28.04,297.0,45,12,23.85,63.58,40.83,33.0
732443,2023-01,9,35.41,363.0,37,11,6.65,50.04,63.69,40.33
732443,2023-02,7,22.24,219.0,37,11,5.6,84.81,47.12,31.29
732443,2023-03,10,27.28,258.0,34,12,14.96,71.39,44.8,25.8
732443,2023-04,6,21.97,206.0,33,11,7.77,82.24,39.47,34.33
732443,2023-05,6,21.94,204.0,31,10,5.04,84.98,50.38,34.0
732443,2023-06,8,19.2,179.0,31,11,7.35,84.06,48.23,22.38
732443,2023-07,7,18.91,173.0,37,10,5.32,84.18,44.99,24.71
732443,2023-08,8,41.58,373.0,43,13,47.18,48.08,23.79,46.63
732443,2023-09,8,31.96,290.0,39,11,27.99,64.94,41.47,36.25
732443,2023-10,9,28.69,266.0,38,12,6.93,82.81,48.13,29.56
733709,2022-11,2,0.61,6.0,4,4,20.89,79.11,0.0,3.0
733709,2022-12,1,0.51,5.0,2,2,5.58,94.42,0.0,5.0
733709,2023-01,3,0.86,8.0,4,4,2.85,97.15,0.0,2.67
733709,2023-02,3,0.94,15.0,6,6,36.08,63.92,0.0,5.0
733709,2023-04,1,0.6,5.0,3,3,0.0,100.0,0.0,5.0
733709,2023-05,1,0.12,1.0,1,1,0.0,100.0,0.0,1.0
733709,2023-07,3,0.81,9.0,3,2,10.57,89.43,0.0,3.0
733709,2023-08,3,0.97,11.92,6,5,5.84,85.39,0.0,3.97
733709,2023-09,2,0.28,3.0,2,1,0.0,84.93,0.0,1.5
733709,2023-10,3,0.77,11.0,6,4,22.11,77.89,0.0,3.67
734167,2022-11,4,6.24,60.0,23,9,28.61,69.34,9.9,15.0
734167,2022-12,3,1.23,15.0,6,3,18.39,78.16,0.0,5.0
734167,2023-03,3,0.4,5.0,4,4,49.18,29.24,40.18,1.67
734167,2023-04,2,0.44,4.0,4,3,26.09,73.91,0.0,2.0
734167,2023-05,4,1.46,19.0,16,8,19.83,71.46,18.41,4.75
734167,2023-06,3,1.2,11.0,7,5,9.47,90.53,0.0,3.67
734167,2023-07,3,1.21,14.0,10,6,9.37,79.99,3.61,4.67
734167,2023-08,2,0.93,9.0,5,4,0.0,100.0,0.0,4.5
734167,2023-09,3,3.05,29.0,14,7,3.72,94.88,3.84,9.67
734167,2023-10,2,2.06,18.0,9,5,22.07,77.93,0.0,9.0
734363,2022-11,4,2.25,25.0,14,7,39.53,56.68,20.49,6.25
734363,2022-12,4,2.74,43.0,18,7,53.96,39.16,32.24,10.75
734363,2023-01,4,1.84,20.0,9,5,49.97,50.03,15.65,5.0
734363,2023-02,3,0.9,17.0,14,6,35.99,35.44,43.89,5.67
734363,2023-03,1,0.48,4.0,3,3,0.0,100.0,24.53,4.0
734363,2023-04,1,0.27,3.0,3,3,10.57,89.43,10.57,3.0
734363,2023-05,1,0.37,10.0,4,4,100.0,0.0,23.08,10.0
734363,2023-06,2,0.36,5.0,4,3,77.43,22.57,6.8,2.5
734363,2023-07,1,0.21,3.0,3,2,61.88,38.12,0.0,3.0
734363,2023-08,1,0.35,3.0,3,3,65.42,34.58,0.0,3.0
734363,2023-09,3,0.44,7.0,5,4,26.09,73.91,13.04,2.33
734363,2023-10,2,0.27,6.0,4,3,31.33,30.03,38.64,3.0
734701,2022-11,1,0.03,1.0,1,1,100.0,0.0,100.0,1.0
734701,2022-12,2,0.07,3.0,2,2,100.0,0.0,72.23,1.5
734701,2023-01,1,0.03,1.0,1,1,100.0,0.0,100.0,1.0
734701,2023-02,2,0.63,6.0,3,3,4.52,95.48,0.0,3.0
734701,2023-03,2,0.41,5.0,3,3,12.83,87.17,5.96,2.5
734701,2023-04,1,0.21,4.0,3,2,41.5,58.5,0.0,4.0
734701,2023-05,1,0.06,2.0,1,1,100.0,0.0,0.0,2.0
734701,2023-06,2,0.16,3.0,2,2,100.0,0.0,0.0,1.5
734701,2023-07,2,0.75,7.0,3,3,3.79,96.21,3.79,3.5
734701,2023-08,2,0.43,10.0,7,6,71.99,28.01,12.37,5.0
734701,2023-09,4,0.56,12.0,9,7,49.28,43.07,25.51,3.0
734701,2023-10,3,0.43,7.0,7,5,25.41,54.87,53.38,2.33
734703,2022-11,2,5.02,61.0,14,9,20.08,79.92,3.87,30.5
734703,2022-12,3,7.08,107.0,11,7,42.89,55.91,5.9,35.67
734703,2023-01,4,3.0,27.0,9,5,7.58,92.42,0.0,6.75
734703,2023-02,5,6.81,80.0,18,8,36.66,58.96,2.97,16.0
734703,2023-03,4,3.08,35.0,16,8,22.85,77.15,6.88,8.75
734703,2023-04,3,2.82,28.0,13,8,23.11,73.86,12.69,9.33
734703,2023-05,3,3.89,36.0,12,8,72.97,27.03,2.92,12.0
734703,2023-06,3,2.36,23.0,11,7,14.45,83.69,6.67,7.67
734703,2023-07,2,1.78,17.0,13,7,43.68,56.32,18.43,8.5
734703,2023-08,3,2.37,23.0,11,6,20.32,72.76,6.92,7.67
734703,2023-09,6,7.04,73.0,23,7,41.45,58.55,8.06,12.17
734703,2023-10,4,5.17,48.17,18,10,27.47,71.76,6.26,12.04
735087,2022-11,3,2.0,17.0,5,5,0.0,95.74,10.1,5.67
735087,2022-12,1,1.29,13.0,4,3,6.62,93.38,0.0,13.0
735087,2023-02,1,0.5,5.0,2,2,4.88,95.12,0.0,5.0
735087,2023-04,1,0.24,2.0,2,2,0.0,100.0,49.37,2.0
735087,2023-08,1,0.35,3.17,4,4,0.0,75.32,24.68,3.17
735087,2023-09,1,0.7,7.5,6,4,40.32,59.68,0.0,7.5
735087,2023-10,1,0.36,3.0,1,1,0.0,100.0,0.0,3.0
735089,2022-11,1,0.47,4.0,2,2,0.0,100.0,49.37,4.0
735089,2023-01,1,0.38,4.0,2,2,0.0,31.95,68.05,4.0
735089,2023-02,1,0.73,8.0,3,3,0.0,100.0,0.0,8.0
735089,2023-03,2,0.7,7.0,5,4,13.99,86.01,0.0,3.5
735089,2023-04,2,0.23,4.0,4,3,8.4,53.26,38.35,2.0
735089,2023-05,1,0.12,1.0,1,1,0.0,100.0,0.0,1.0
735089,2023-06,1,0.08,3.0,3,3,100.0,0.0,37.5,3.0
735089,2023-08,2,0.38,4.0,4,4,5.03,94.97,31.12,2.0
735089,2023-09,2,0.6,5.0,4,4,0.0,100.0,19.6,2.5
735089,2023-10,1,0.72,6.0,3,3,0.0,100.0,0.0,6.0
735167,2022-11,2,2.99,25.0,3,3,0.0,100.0,19.6,12.5
735167,2022-12,2,2.37,20.0,3,3,0.0,100.0,49.37,10.0
735167,2023-01,4,5.51,46.0,3,3,0.0,100.0,10.63,11.5
735167,2023-02,1,1.8,16.0,3,2,1.58,98.42,66.64,16.0
735167,2023-05,2,1.43,12.0,4,4,0.0,100.0,32.91,6.0
735167,2023-08,1,0.52,4.33,1,1,0.0,100.0,0.0,4.33
735167,2023-10,1,0.69,5.83,2,2,0.0,100.0,33.72,5.83
737275,2022-11,1,0.83,13.0,5,3,27.45,72.55,3.43,13.0
737275,2022-12,3,4.11,35.0,4,3,18.23,81.77,0.0,11.67
737275,2023-02,1,0.62,6.0,2,2,3.06,96.94,0.0,6.0
737275,2023-03,1,0.84,7.0,2,2,0.0,100.0,0.0,7.0
737275,2023-04,1,0.6,5.0,1,1,0.0,100.0,0.0,5.0
737275,2023-05,2,0.72,6.0,1,1,0.0,100.0,0.0,3.0
737275,2023-07,2,0.37,3.08,1,1,0.0,100.0,0.0,1.54
737275,2023-08,2,0.52,4.33,1,1,0.0,100.0,0.0,2.17
737275,2023-09,1,0.42,3.5,1,1,0.0,100.0,0.0,3.5
737275,2023-10,1,0.56,4.67,1,1,0.0,100.0,0.0,4.67
738371,2022-11,1,1.2,10.0,1,1,0.0,100.0,0.0,10.0
738371,2022-12,2,1.08,9.0,1,1,0.0,100.0,0.0,4.5
738371,2023-01,2,1.2,10.0,2,2,0.0,100.0,0.0,5.0
738371,2023-02,3,1.8,15.0,1,1,0.0,100.0,0.0,5.0
738371,2023-03,3,1.61,15.0,2,2,0.0,100.0,0.0,5.0
